,log_id,result,result_num
141,3013062370060194254,"[{u'score': 0.652825176716, u'name': u'菜心'}, {u'score': 0.187424659729, u'name': u'芥蓝'}, {u'score': 0.0364471673965, u'name': u'青菜'}]",3
142,5281173585353435644,"[{u'score': 0.815968811512, u'name': u'上海青'}, {u'score': 0.0919378101826, u'name': u'青菜'}, {u'score': 0.0600942857564, u'name': u'油菜'}]",3
143,7163781477219293567,"[{u'score': 0.685888826847, u'name': u'上海青'}, {u'score': 0.14240334928, u'name': u'青菜'}, {u'score': 0.121209703386, u'name': u'油菜'}]",3
144,2887727543059365991,"[{u'score': 0.587736546993, u'name': u'上海青'}, {u'score': 0.174378469586, u'name': u'青菜'}, {u'score': 0.171400472522, u'name': u'油菜'}]",3
145,8799392008260806408,"[{u'score': 0.526150524616, u'name': u'上海青'}, {u'score': 0.204376712441, u'name': u'油菜'}, {u'score': 0.193525463343, u'name': u'青菜'}]",3
146,3107813626134398859,"[{u'score': 0.431166231632, u'name': u'上海青'}, {u'score': 0.274787992239, u'name': u'油菜'}, {u'score': 0.230717763305, u'name': u'青菜'}]",3
147,721412447191735616,"[{u'score': 0.286972850561, u'name': u'青菜'}, {u'score': 0.277881115675, u'name': u'油菜'}, {u'score': 0.197801083326, u'name': u'上海青'}]",3
148,4744889444772577822,"[{u'score': 0.696371257305, u'name': u'上海青'}, {u'score': 0.119350910187, u'name': u'非果蔬食材'}, {u'score': 0.101580664516, u'name': u'青菜'}]",3
149,8590107752048249299,"[{u'score': 0.790278792381, u'name': u'非果蔬食材'}, {u'score': 0.126851990819, u'name': u'上海青'}, {u'score': 0.0314127169549, u'name': u'青菜'}]",3
150,6180384195243159282,"[{u'score': 0.456479161978, u'name': u'非果蔬食材'}, {u'score': 0.15949600935, u'name': u'芥菜'}, {u'score': 0.149422809482, u'name': u'菜心'}]",3
151,457260047671139167,"[{u'score': 0.210200890899, u'name': u'非果蔬食材'}, {u'score': 0.209161266685, u'name': u'青菜'}, {u'score': 0.197583183646, u'name': u'菜心'}]",3
152,1972607933445109431,"[{u'score': 0.557615160942, u'name': u'油菜'}, {u'score': 0.125749751925, u'name': u'菜心'}, {u'score': 0.120282620192, u'name': u'上海青'}]",3
153,4233640959102439261,"[{u'score': 0.589165329933, u'name': u'油菜'}, {u'score': 0.198823869228, u'name': u'上海青'}, {u'score': 0.139636009932, u'name': u'青菜'}]",3
154,3122506033584424822,"[{u'score': 0.313580334187, u'name': u'油菜'}, {u'score': 0.252099603415, u'name': u'青菜'}, {u'score': 0.249543771148, u'name': u'菜心'}]",3
155,5193937668549638340,"[{u'score': 0.519670367241, u'name': u'油菜'}, {u'score': 0.138234585524, u'name': u'非果蔬食材'}, {u'score': 0.130062267184, u'name': u'青菜'}]",3
156,3797115489508295197,"[{u'score': 0.492329418659, u'name': u'青菜'}, {u'score': 0.279959082603, u'name': u'油菜'}, {u'score': 0.104506567121, u'name': u'菜心'}]",3
157,5408508981181479521,"[{u'score': 0.468552291393, u'name': u'青菜'}, {u'score': 0.354512184858, u'name': u'油菜'}, {u'score': 0.0689995735884, u'name': u'上海青'}]",3
158,886828579618508638,"[{u'score': 0.543056130409, u'name': u'油菜'}, {u'score': 0.336306452751, u'name': u'青菜'}, {u'score': 0.0591939426959, u'name': u'菜心'}]",3
159,5066650407623120962,"[{u'score': 0.52019739151, u'name': u'油菜'}, {u'score': 0.317399799824, u'name': u'青菜'}, {u'score': 0.0716096907854, u'name': u'上海青'}]",3
160,5265027093262506578,"[{u'score': 0.268909007311, u'name': u'非果蔬食材'}, {u'score': 0.200680136681, u'name': u'菜心'}, {u'score': 0.161482319236, u'name': u'青菜'}]",3
161,5357946889299541279,"[{u'score': 0.611999094486, u'name': u'非果蔬食材'}, {u'score': 0.11746852845, u'name': u'油菜'}, {u'score': 0.0825426205993, u'name': u'菜心'}]",3
162,7552532553418393346,"[{u'score': 0.49705272913, u'name': u'非果蔬食材'}, {u'score': 0.277897745371, u'name': u'芥菜'}, {u'score': 0.0761576443911, u'name': u'菜心'}]",3
163,7195638706423389674,"[{u'score': 0.254217386246, u'name': u'油菜'}, {u'score': 0.215514600277, u'name': u'青菜'}, {u'score': 0.177267149091, u'name': u'芥菜'}]",3
164,8259542270501887173,"[{u'score': 0.31686642766, u'name': u'非果蔬食材'}, {u'score': 0.280274957418, u'name': u'青菜'}, {u'score': 0.143052309752, u'name': u'油菜'}]",3
165,7290992476316919299,"[{u'score': 0.443218648434, u'name': u'菜心'}, {u'score': 0.195276111364, u'name': u'油菜'}, {u'score': 0.168128818274, u'name': u'青菜'}]",3
166,1511355002631532444,"[{u'score': 0.463870078325, u'name': u'菜心'}, {u'score': 0.2301120013, u'name': u'青菜'}, {u'score': 0.0981185883284, u'name': u'油菜'}]",3
167,6709298699427447821,"[{u'score': 0.422676891088, u'name': u'菜心'}, {u'score': 0.264782309532, u'name': u'青菜'}, {u'score': 0.10706756264, u'name': u'芥菜'}]",3
168,4541443011619804393,"[{u'score': 0.676727890968, u'name': u'菜心'}, {u'score': 0.123547375202, u'name': u'青菜'}, {u'score': 0.064205288887, u'name': u'非果蔬食材'}]",3
169,3881624921194950249,"[{u'score': 0.459534585476, u'name': u'青菜'}, {u'score': 0.202365249395, u'name': u'油菜'}, {u'score': 0.17684006691, u'name': u'菜心'}]",3
170,1068154173940714897,"[{u'score': 0.360792428255, u'name': u'菜心'}, {u'score': 0.247529044747, u'name': u'油菜'}, {u'score': 0.142055764794, u'name': u'青菜'}]",3
171,4344723242501979588,"[{u'score': 0.346809893847, u'name': u'青菜'}, {u'score': 0.294442117214, u'name': u'油菜'}, {u'score': 0.248871654272, u'name': u'菜心'}]",3
172,7813933298168771058,"[{u'score': 0.521227002144, u'name': u'油菜'}, {u'score': 0.267514139414, u'name': u'青菜'}, {u'score': 0.156768262386, u'name': u'上海青'}]",3
173,1831766582022229519,"[{u'score': 0.417372971773, u'name': u'非果蔬食材'}, {u'score': 0.255119413137, u'name': u'青菜'}, {u'score': 0.13322712481, u'name': u'芥菜'}]",3
174,8629337339492863366,"[{u'score': 0.35857629776, u'name': u'非果蔬食材'}, {u'score': 0.255886614323, u'name': u'青菜'}, {u'score': 0.102296330035, u'name': u'芥菜'}]",3
175,6021331869015569598,"[{u'score': 0.55692589283, u'name': u'油菜'}, {u'score': 0.21812273562, u'name': u'青菜'}, {u'score': 0.116011507809, u'name': u'上海青'}]",3
176,4243208790715642195,"[{u'score': 0.484715253115, u'name': u'青菜'}, {u'score': 0.330462276936, u'name': u'油菜'}, {u'score': 0.0576106980443, u'name': u'菜心'}]",3
177,8035019654142800685,"[{u'score': 0.702182233334, u'name': u'青菜'}, {u'score': 0.114989079535, u'name': u'油菜'}, {u'score': 0.0518758259714, u'name': u'上海青'}]",3
178,7773050287633748258,"[{u'score': 0.454571098089, u'name': u'青菜'}, {u'score': 0.260300636292, u'name': u'芥菜'}, {u'score': 0.0805903226137, u'name': u'油菜'}]",3
179,3882945146326802226,"[{u'score': 0.50920766592, u'name': u'青菜'}, {u'score': 0.202502846718, u'name': u'上海青'}, {u'score': 0.128835663199, u'name': u'油菜'}]",3
180,7138113141735990410,"[{u'score': 0.546821713448, u'name': u'青菜'}, {u'score': 0.139043480158, u'name': u'芥菜'}, {u'score': 0.0978650450706, u'name': u'油菜'}]",3
181,8827667533499304396,"[{u'score': 0.562619805336, u'name': u'青菜'}, {u'score': 0.124135836959, u'name': u'油菜'}, {u'score': 0.100591562688, u'name': u'上海青'}]",3
182,8153744746314780778,"[{u'score': 0.727126121521, u'name': u'包心芥菜'}, {u'score': 0.100517474115, u'name': u'青菜'}, {u'score': 0.0464231483638, u'name': u'非果蔬食材'}]",3
183,8585080347134450536,"[{u'score': 0.48473110795, u'name': u'油菜'}, {u'score': 0.320213884115, u'name': u'青菜'}, {u'score': 0.131282359362, u'name': u'上海青'}]",3
184,1305636788412766087,"[{u'score': 0.466854929924, u'name': u'青菜'}, {u'score': 0.25353333354, u'name': u'油菜'}, {u'score': 0.212572276592, u'name': u'上海青'}]",3
185,1474067550216489415,"[{u'score': 0.644217669964, u'name': u'青菜'}, {u'score': 0.130460426211, u'name': u'油菜'}, {u'score': 0.0921287164092, u'name': u'上海青'}]",3
186,608081666748655179,"[{u'score': 0.337373703718, u'name': u'非果蔬食材'}, {u'score': 0.320531874895, u'name': u'青菜'}, {u'score': 0.209212556481, u'name': u'油菜'}]",3
187,1829267245828248658,"[{u'score': 0.740972936153, u'name': u'非果蔬食材'}, {u'score': 0.100788414478, u'name': u'青菜'}, {u'score': 0.0840456262231, u'name': u'油菜'}]",3
188,2489991154800688471,"[{u'score': 0.54145771265, u'name': u'非果蔬食材'}, {u'score': 0.253064602613, u'name': u'油菜'}, {u'score': 0.0817343965173, u'name': u'青菜'}]",3
189,8884900311190914166,"[{u'score': 0.34534907341, u'name': u'菜心'}, {u'score': 0.154143899679, u'name': u'青菜'}, {u'score': 0.143151476979, u'name': u'非果蔬食材'}]",3
190,5750719195531691933,"[{u'score': 0.337151437998, u'name': u'油菜'}, {u'score': 0.27411994338, u'name': u'青菜'}, {u'score': 0.205321028829, u'name': u'上海青'}]",3
191,1288578792409474469,"[{u'score': 0.370412230492, u'name': u'青菜'}, {u'score': 0.322191625834, u'name': u'油菜'}, {u'score': 0.177220508456, u'name': u'上海青'}]",3
192,7101490052191791424,"[{u'score': 0.585775077343, u'name': u'青菜'}, {u'score': 0.194566562772, u'name': u'油菜'}, {u'score': 0.0562023669481, u'name': u'上海青'}]",3
193,2453659657244942113,"[{u'score': 0.521451294422, u'name': u'青菜'}, {u'score': 0.209658741951, u'name': u'油菜'}, {u'score': 0.0820212140679, u'name': u'小青菜'}]",3
194,8738754060613421357,"[{u'score': 0.63915002346, u'name': u'青菜'}, {u'score': 0.120070166886, u'name': u'油菜'}, {u'score': 0.0437246523798, u'name': u'菠菜'}]",3
195,2616719308873699523,"[{u'score': 0.65370708704, u'name': u'青菜'}, {u'score': 0.108114033937, u'name': u'小青菜'}, {u'score': 0.0768338516355, u'name': u'油菜'}]",3
196,4780745400194124950,"[{u'score': 0.522535085678, u'name': u'青菜'}, {u'score': 0.162624120712, u'name': u'上海青'}, {u'score': 0.159361764789, u'name': u'小青菜'}]",3
197,513095270558815153,"[{u'score': 0.403168737888, u'name': u'青菜'}, {u'score': 0.279833346605, u'name': u'油菜'}, {u'score': 0.0994342565536, u'name': u'菜心'}]",3
198,6248635938636587777,"[{u'score': 0.425902664661, u'name': u'青菜'}, {u'score': 0.242669939995, u'name': u'油菜'}, {u'score': 0.188887581229, u'name': u'上海青'}]",3
199,7626560213232330270,"[{u'score': 0.338536858559, u'name': u'油菜'}, {u'score': 0.32936707139, u'name': u'青菜'}, {u'score': 0.223723351955, u'name': u'菜心'}]",3
200,7727969442834803846,"[{u'score': 0.511858165264, u'name': u'青菜'}, {u'score': 0.177598819137, u'name': u'油菜'}, {u'score': 0.158815219998, u'name': u'小青菜'}]",3
201,3072671915638829264,"[{u'score': 0.443773329258, u'name': u'青菜'}, {u'score': 0.295558691025, u'name': u'油菜'}, {u'score': 0.131131604314, u'name': u'上海青'}]",3
202,5642286341865255140,"[{u'score': 0.348510354757, u'name': u'青菜'}, {u'score': 0.131052330136, u'name': u'非果蔬食材'}, {u'score': 0.128879994154, u'name': u'芥菜'}]",3
203,3920700671011222279,"[{u'score': 0.860881984234, u'name': u'非果蔬食材'}, {u'score': 0.0563397146761, u'name': u'油菜'}, {u'score': 0.0353532619774, u'name': u'芥菜'}]",3
204,2490793701404772610,"[{u'score': 0.946291983128, u'name': u'非果蔬食材'}, {u'score': 0.0166469663382, u'name': u'油菜'}, {u'score': 0.00777181284502, u'name': u'菠菜'}]",3
205,5490899516090254108,"[{u'score': 0.573589980602, u'name': u'非果蔬食材'}, {u'score': 0.142361372709, u'name': u'青菜'}, {u'score': 0.10709579289, u'name': u'油菜'}]",3
206,6669322782820604146,"[{u'score': 0.39912006259, u'name': u'非果蔬食材'}, {u'score': 0.359114021063, u'name': u'油菜'}, {u'score': 0.120549961925, u'name': u'青菜'}]",3
207,4662370398894827189,"[{u'score': 0.88601654768, u'name': u'非果蔬食材'}, {u'score': 0.0729705765843, u'name': u'油菜'}, {u'score': 0.0145377311856, u'name': u'青菜'}]",3
208,5478253331355018683,"[{u'score': 0.676069676876, u'name': u'非果蔬食材'}, {u'score': 0.237325504422, u'name': u'油菜'}, {u'score': 0.0409280508757, u'name': u'青菜'}]",3
209,4739929373485114941,"[{u'score': 0.536099910736, u'name': u'油菜'}, {u'score': 0.319607704878, u'name': u'青菜'}, {u'score': 0.0547676160932, u'name': u'菜心'}]",3
210,5626538455300089747,"[{u'score': 0.767944693565, u'name': u'非果蔬食材'}, {u'score': 0.057833623141, u'name': u'青菜'}, {u'score': 0.0495134592056, u'name': u'油菜'}]",3
211,2366966647677613033,"[{u'score': 0.83673375845, u'name': u'非果蔬食材'}, {u'score': 0.0798928365111, u'name': u'油菜'}, {u'score': 0.0366451330483, u'name': u'青菜'}]",3
212,5237140321187486054,"[{u'score': 0.359514832497, u'name': u'油菜'}, {u'score': 0.2073007375, u'name': u'非果蔬食材'}, {u'score': 0.194818124175, u'name': u'青菜'}]",3
213,7200677650911404952,"[{u'score': 0.390151590109, u'name': u'油菜'}, {u'score': 0.196164816618, u'name': u'青菜'}, {u'score': 0.162753880024, u'name': u'非果蔬食材'}]",3
214,4621508797880768766,"[{u'score': 0.627452433109, u'name': u'油菜'}, {u'score': 0.170881852508, u'name': u'青菜'}, {u'score': 0.0729431807995, u'name': u'非果蔬食材'}]",3
215,8665354164748947500,"[{u'score': 0.959624350071, u'name': u'非果蔬食材'}, {u'score': 0.0119683481753, u'name': u'青菜'}, {u'score': 0.00779967429116, u'name': u'油菜'}]",3
216,5212858679744963468,"[{u'score': 0.361904531717, u'name': u'青菜'}, {u'score': 0.168956235051, u'name': u'非果蔬食材'}, {u'score': 0.128486961126, u'name': u'油菜'}]",3
217,8145347913827698570,"[{u'score': 0.353557050228, u'name': u'青菜'}, {u'score': 0.274313628674, u'name': u'油菜'}, {u'score': 0.108686126769, u'name': u'菜心'}]",3
218,8428271851945933366,"[{u'score': 0.395531773567, u'name': u'油菜'}, {u'score': 0.321001589298, u'name': u'青菜'}, {u'score': 0.148481801152, u'name': u'非果蔬食材'}]",3
219,5543882254690352784,"[{u'score': 0.426350146532, u'name': u'青菜'}, {u'score': 0.21062451601, u'name': u'菜心'}, {u'score': 0.159970983863, u'name': u'油菜'}]",3
220,4800748180003022319,"[{u'score': 0.339525520802, u'name': u'青菜'}, {u'score': 0.313905268908, u'name': u'非果蔬食材'}, {u'score': 0.107302159071, u'name': u'油菜'}]",3
221,431138774547897146,"[{u'score': 0.563340008259, u'name': u'非果蔬食材'}, {u'score': 0.186021730304, u'name': u'青菜'}, {u'score': 0.046521935612, u'name': u'油菜'}]",3
222,4286481374062110854,"[{u'score': 0.455704808235, u'name': u'青菜'}, {u'score': 0.191241905093, u'name': u'菜心'}, {u'score': 0.0955105274916, u'name': u'油菜'}]",3
223,5894309794632466730,"[{u'score': 0.384474635124, u'name': u'上海青'}, {u'score': 0.221801787615, u'name': u'青菜'}, {u'score': 0.149288326502, u'name': u'油菜'}]",3
224,2469071321535406224,"[{u'score': 0.416832953691, u'name': u'上海青'}, {u'score': 0.205681025982, u'name': u'瓢儿菜'}, {u'score': 0.148374423385, u'name': u'青菜'}]",3
225,6592278388456979639,"[{u'score': 0.369236767292, u'name': u'上海青'}, {u'score': 0.214452818036, u'name': u'油菜'}, {u'score': 0.208726033568, u'name': u'青菜'}]",3
226,73859725277138667,"[{u'score': 0.44969239831, u'name': u'上海青'}, {u'score': 0.182885423303, u'name': u'油菜'}, {u'score': 0.117280185223, u'name': u'青菜'}]",3
227,8012643754431877819,"[{u'score': 0.48694819212, u'name': u'上海青'}, {u'score': 0.155579522252, u'name': u'油菜'}, {u'score': 0.101708509028, u'name': u'包心芥菜'}]",3
228,4556574333005541606,"[{u'score': 0.439664870501, u'name': u'上海青'}, {u'score': 0.361453324556, u'name': u'油菜'}, {u'score': 0.0784484669566, u'name': u'青菜'}]",3
229,4901049556116624874,"[{u'score': 0.406358778477, u'name': u'上海青'}, {u'score': 0.235163360834, u'name': u'油菜'}, {u'score': 0.147772520781, u'name': u'青菜'}]",3
230,847529628986018895,"[{u'score': 0.411113262177, u'name': u'上海青'}, {u'score': 0.228855863214, u'name': u'油菜'}, {u'score': 0.223584070802, u'name': u'非果蔬食材'}]",3
231,6489130118120673447,"[{u'score': 0.416753679514, u'name': u'非果蔬食材'}, {u'score': 0.219602435827, u'name': u'上海青'}, {u'score': 0.10006017983, u'name': u'油菜'}]",3
232,4762761317617839348,"[{u'score': 0.22787347436, u'name': u'非果蔬食材'}, {u'score': 0.154187053442, u'name': u'青菜'}, {u'score': 0.144535154104, u'name': u'上海青'}]",3
233,5120355195121964280,"[{u'score': 0.32621794939, u'name': u'青菜'}, {u'score': 0.258519053459, u'name': u'油菜'}, {u'score': 0.111654549837, u'name': u'上海青'}]",3
234,3178656915598797114,"[{u'score': 0.319975972176, u'name': u'青菜'}, {u'score': 0.29640647769, u'name': u'上海青'}, {u'score': 0.179849222302, u'name': u'小青菜'}]",3
235,8741676591056687184,"[{u'score': 0.338379442692, u'name': u'青菜'}, {u'score': 0.217932313681, u'name': u'上海青'}, {u'score': 0.109133444726, u'name': u'油菜'}]",3
236,4047215436522698977,"[{u'score': 0.380898058414, u'name': u'芥菜'}, {u'score': 0.216858714819, u'name': u'包心芥菜'}, {u'score': 0.169644549489, u'name': u'青菜'}]",3
237,7140267964175039702,"[{u'score': 0.482620149851, u'name': u'上海青'}, {u'score': 0.223676800728, u'name': u'油菜'}, {u'score': 0.179897755384, u'name': u'青菜'}]",3
238,5893887553721233492,"[{u'score': 0.476386398077, u'name': u'油菜'}, {u'score': 0.315877944231, u'name': u'上海青'}, {u'score': 0.103904850781, u'name': u'青菜'}]",3
239,8715474905672308001,"[{u'score': 0.511942088604, u'name': u'非果蔬食材'}, {u'score': 0.129795089364, u'name': u'青菜'}, {u'score': 0.0818587169051, u'name': u'油菜'}]",3
240,3540245656559398508,"[{u'score': 0.405727088451, u'name': u'青菜'}, {u'score': 0.214884713292, u'name': u'非果蔬食材'}, {u'score': 0.0894719958305, u'name': u'芥菜'}]",3
241,6886869731433737362,"[{u'score': 0.230122074485, u'name': u'包心芥菜'}, {u'score': 0.214755058289, u'name': u'青菜'}, {u'score': 0.202005147934, u'name': u'芥菜'}]",3
242,5582225568575596290,"[{u'score': 0.285933613777, u'name': u'青菜'}, {u'score': 0.227844640613, u'name': u'包心芥菜'}, {u'score': 0.188618034124, u'name': u'上海青'}]",3
243,8771061925432801124,"[{u'score': 0.556724250317, u'name': u'芥菜'}, {u'score': 0.210344210267, u'name': u'非果蔬食材'}, {u'score': 0.0911355614662, u'name': u'青菜'}]",3
244,6819946340329692890,"[{u'score': 0.752128362656, u'name': u'非果蔬食材'}, {u'score': 0.0660126507282, u'name': u'芥菜'}, {u'score': 0.0619705207646, u'name': u'青菜'}]",3
245,4320396642602410728,"[{u'score': 0.553310930729, u'name': u'非果蔬食材'}, {u'score': 0.124000199139, u'name': u'青菜'}, {u'score': 0.0846471264958, u'name': u'油菜'}]",3
246,4291518590928493843,"[{u'score': 0.423739135265, u'name': u'上海青'}, {u'score': 0.259726077318, u'name': u'青菜'}, {u'score': 0.0846465304494, u'name': u'非果蔬食材'}]",3
247,1967897349005708593,"[{u'score': 0.334824413061, u'name': u'油菜'}, {u'score': 0.245922252536, u'name': u'青菜'}, {u'score': 0.216984838247, u'name': u'上海青'}]",3
248,891260907461603858,"[{u'score': 0.325223356485, u'name': u'上海青'}, {u'score': 0.221534237266, u'name': u'青菜'}, {u'score': 0.188113763928, u'name': u'油菜'}]",3
249,1968345916945939972,"[{u'score': 0.524078607559, u'name': u'油菜'}, {u'score': 0.189755305648, u'name': u'青菜'}, {u'score': 0.129767805338, u'name': u'非果蔬食材'}]",3
250,4064227978015179616,"[{u'score': 0.543590903282, u'name': u'油菜'}, {u'score': 0.142314508557, u'name': u'青菜'}, {u'score': 0.118742890656, u'name': u'上海青'}]",3
251,2094497217347099826,"[{u'score': 0.335689783096, u'name': u'油菜'}, {u'score': 0.282336175442, u'name': u'上海青'}, {u'score': 0.235870778561, u'name': u'青菜'}]",3
252,588648807766209765,"[{u'score': 0.396284341812, u'name': u'油菜'}, {u'score': 0.133750632405, u'name': u'非果蔬食材'}, {u'score': 0.132768884301, u'name': u'青菜'}]",3
253,979841951607257171,"[{u'score': 0.428482472897, u'name': u'青菜'}, {u'score': 0.257221281528, u'name': u'油菜'}, {u'score': 0.15477873385, u'name': u'小青菜'}]",3
254,5169699921360417340,"[{u'score': 0.366224080324, u'name': u'青菜'}, {u'score': 0.244177788496, u'name': u'油菜'}, {u'score': 0.139787837863, u'name': u'非果蔬食材'}]",3
255,6973393715437692157,"[{u'score': 0.446667939425, u'name': u'非果蔬食材'}, {u'score': 0.153007119894, u'name': u'芥菜'}, {u'score': 0.108431361616, u'name': u'青菜'}]",3
256,1065628392654605453,"[{u'score': 0.884824514389, u'name': u'非果蔬食材'}, {u'score': 0.0490893833339, u'name': u'油菜'}, {u'score': 0.0154264317825, u'name': u'青菜'}]",3
257,9095635782151438881,"[{u'score': 0.354604452848, u'name': u'非果蔬食材'}, {u'score': 0.237108543515, u'name': u'油菜'}, {u'score': 0.156669408083, u'name': u'青菜'}]",3
258,8717211801107094933,"[{u'score': 0.659210324287, u'name': u'非果蔬食材'}, {u'score': 0.144934728742, u'name': u'油菜'}, {u'score': 0.0886100903153, u'name': u'青菜'}]",3
259,7935520742534003746,"[{u'score': 0.286547094584, u'name': u'非果蔬食材'}, {u'score': 0.275490313768, u'name': u'油菜'}, {u'score': 0.241055563092, u'name': u'青菜'}]",3
260,7591171840806529743,"[{u'score': 0.631161093712, u'name': u'非果蔬食材'}, {u'score': 0.238862961531, u'name': u'油菜'}, {u'score': 0.0562817119062, u'name': u'上海青'}]",3
261,7853937383342309817,"[{u'score': 0.444974511862, u'name': u'油菜'}, {u'score': 0.300434559584, u'name': u'上海青'}, {u'score': 0.124587073922, u'name': u'青菜'}]",3
262,5473121851762457319,"[{u'score': 0.368176132441, u'name': u'油菜'}, {u'score': 0.20544411242, u'name': u'青菜'}, {u'score': 0.172304466367, u'name': u'上海青'}]",3
263,1855452952406328065,"[{u'score': 0.986023306847, u'name': u'非果蔬食材'}, {u'score': 0.00258482992649, u'name': u'芥菜'}, {u'score': 0.00205658120103, u'name': u'油菜'}]",3
264,8558814007870608182,"[{u'score': 0.857974171638, u'name': u'非果蔬食材'}, {u'score': 0.0722755119205, u'name': u'油菜'}, {u'score': 0.0288154464215, u'name': u'青菜'}]",3
265,3435644664114009269,"[{u'score': 0.967865347862, u'name': u'非果蔬食材'}, {u'score': 0.0126786120236, u'name': u'油菜'}, {u'score': 0.00511890603229, u'name': u'青菜'}]",3
266,8665701989716234780,"[{u'score': 0.380990535021, u'name': u'青菜'}, {u'score': 0.212144598365, u'name': u'上海青'}, {u'score': 0.17806738615, u'name': u'油菜'}]",3
267,913014801722238227,"[{u'score': 0.416164010763, u'name': u'油菜'}, {u'score': 0.227296069264, u'name': u'青菜'}, {u'score': 0.19410520792, u'name': u'上海青'}]",3
268,5063052319854150888,"[{u'score': 0.296315491199, u'name': u'油菜'}, {u'score': 0.271462768316, u'name': u'青菜'}, {u'score': 0.242763489485, u'name': u'上海青'}]",3
269,687559977303915145,"[{u'score': 0.289818257093, u'name': u'青菜'}, {u'score': 0.28079405427, u'name': u'油菜'}, {u'score': 0.20431047678, u'name': u'上海青'}]",3
270,6356592729833757514,"[{u'score': 0.722983539104, u'name': u'非果蔬食材'}, {u'score': 0.075264506042, u'name': u'青菜'}, {u'score': 0.0467855930328, u'name': u'小青菜'}]",3
271,645007058813966601,"[{u'score': 0.532855331898, u'name': u'非果蔬食材'}, {u'score': 0.312695801258, u'name': u'上海青'}, {u'score': 0.0590331703424, u'name': u'青菜'}]",3
272,4755498675137514061,"[{u'score': 0.272049486637, u'name': u'青菜'}, {u'score': 0.246717914939, u'name': u'上海青'}, {u'score': 0.163526758552, u'name': u'非果蔬食材'}]",3
273,209952990227465102,"[{u'score': 0.247669950128, u'name': u'上海青'}, {u'score': 0.239776074886, u'name': u'非果蔬食材'}, {u'score': 0.206446364522, u'name': u'油菜'}]",3
274,3770508588583284080,"[{u'score': 0.664638400078, u'name': u'非果蔬食材'}, {u'score': 0.136737048626, u'name': u'菜心'}, {u'score': 0.0937424898148, u'name': u'菠菜'}]",3
275,8433090052382095062,"[{u'score': 0.644754767418, u'name': u'非果蔬食材'}, {u'score': 0.13232897222, u'name': u'菜心'}, {u'score': 0.0832998007536, u'name': u'芥菜'}]",3
276,6663401282334760312,"[{u'score': 0.871612966061, u'name': u'非果蔬食材'}, {u'score': 0.045192450285, u'name': u'油菜'}, {u'score': 0.0260282307863, u'name': u'菜心'}]",3
277,1769049891224974420,"[{u'score': 0.449999690056, u'name': u'非果蔬食材'}, {u'score': 0.173377528787, u'name': u'油菜'}, {u'score': 0.152226030827, u'name': u'芥菜'}]",3
278,79955858019643359,"[{u'score': 0.319251656532, u'name': u'非果蔬食材'}, {u'score': 0.318666696548, u'name': u'上海青'}, {u'score': 0.205875054002, u'name': u'青菜'}]",3
279,6612318136345793467,"[{u'score': 0.838832378387, u'name': u'非果蔬食材'}, {u'score': 0.051139049232, u'name': u'油菜'}, {u'score': 0.0466145277023, u'name': u'上海青'}]",3
280,8740046739155774823,"[{u'score': 0.756092071533, u'name': u'非果蔬食材'}, {u'score': 0.123027190566, u'name': u'油菜'}, {u'score': 0.0442928746343, u'name': u'青菜'}]",3
281,7007639468492405482,"[{u'score': 0.56175494194, u'name': u'非果蔬食材'}, {u'score': 0.17452314496, u'name': u'青菜'}, {u'score': 0.11269415915, u'name': u'油菜'}]",3
282,7412352231723001496,"[{u'score': 0.919123828411, u'name': u'非果蔬食材'}, {u'score': 0.0226987544447, u'name': u'油菜'}, {u'score': 0.0208931714296, u'name': u'青菜'}]",3
283,7217813821650687444,"[{u'score': 0.998484432697, u'name': u'非果蔬食材'}, {u'score': 0.000400286749937, u'name': u'油菜'}, {u'score': 0.00023743044585, u'name': u'青菜'}]",3
284,7276498163249461769,"[{u'score': 0.997822523117, u'name': u'非果蔬食材'}, {u'score': 0.000602515006904, u'name': u'油菜'}, {u'score': 0.000481506634969, u'name': u'青菜'}]",3
285,606418860756838657,"[{u'score': 0.939215898514, u'name': u'非果蔬食材'}, {u'score': 0.026354804635, u'name': u'油菜'}, {u'score': 0.0121748326346, u'name': u'青菜'}]",3
286,3577965127441370865,"[{u'score': 0.412496745586, u'name': u'非果蔬食材'}, {u'score': 0.245337799191, u'name': u'青菜'}, {u'score': 0.17461848259, u'name': u'上海青'}]",3
287,9122935484783350767,"[{u'score': 0.48343038559, u'name': u'非果蔬食材'}, {u'score': 0.257938742638, u'name': u'青菜'}, {u'score': 0.0826143696904, u'name': u'上海青'}]",3
288,1756457110159251669,"[{u'score': 0.479290157557, u'name': u'青菜'}, {u'score': 0.164759606123, u'name': u'非果蔬食材'}, {u'score': 0.134414285421, u'name': u'油菜'}]",3
289,8614743034248649562,"[{u'score': 0.411800563335, u'name': u'非果蔬食材'}, {u'score': 0.199384570122, u'name': u'油菜'}, {u'score': 0.165706470609, u'name': u'青菜'}]",3
290,843912472204894334,"[{u'score': 0.331255227327, u'name': u'非果蔬食材'}, {u'score': 0.235158711672, u'name': u'青菜'}, {u'score': 0.19049346447, u'name': u'菜心'}]",3
